hoodsonco	1.6750104997854165
tospeaknoevil	1.6633936467831059
zovation	1.6411435740672706
guatemalia	1.6191586988867601
StopBLMterror	1.6172127742000342
Brannon1066	1.595164718695906
ReactionaryTree	1.5583826984023132
DianaRuggOnTV	1.5364379041051515
TheTrumpLady	1.5193208199329193
AlrightJodyDamn	1.5124687062493196
sweetatertot2	1.492517684270367
HitDaBoogiez	1.4834498128769145
2ALAW	1.4687370665467658
Anony_Mia	1.4625820844140236
NerdyWonka	1.449145661371134
SrRogelioAranda	1.444587584371202
FredWCNC	1.4393210736391202
kahranasaurus	1.424582739680277
xeni	1.4160623963616512
WBTVKristenM	1.3811509996635416
TheWomensWatch	1.3674177482086485
fivek	1.3665740491665979
APDillon_	1.3663810119523352
GregoryYYee	1.3635436237415992
Pooja_Pasupula	1.3573434110059384
freedomgirl2011	1.3463724957352516
JewhadiTM	1.3261990940386958
exposes_racism	1.3245591862954234
Cassosphere	1.3091857079344091
ATLisReady	1.3035687330019603
RT_com	1.3020906097536415
LibertyUSA1776	1.2697313288025072
jaybeware	1.2633895038334448
GrooveSDC	1.2545243072432042
mojermm511	1.2491224197223731
BluegillRises	1.24020792379521
bcwilliams92	1.219855759575342
dawngpsalm63	1.2183265298838375
BroderickGreer	1.2048072311689353
carrieksada	1.2025122411000462
johnarwood	1.195590615193923
K1erry	1.1816569561487782
AusAesthetics	1.1738564663255957
JamesRitch1	1.1682867795840313
BamaIntrovert	1.1625337595594338
debthelitigator	1.1605827156175237
ayyeechloe	1.153186622472981
talilalewis	1.1394602146089787
constantnatalie	1.136188226340135
imanihenry	1.1135974238854778
ReaganGomez	1.1120582366601537
NoFreeSpeech69	1.0949950883360162
firefire100	1.0940956515048001
TwistAnonReaper	1.0750565519337736
willkennedynews	1.0731945735833475
BLMChi	1.0700994418692318
Babbsgirl2	1.066594745961424
jasiri_x	1.0594250097385693
RitzyBacon2	1.0504906879965885
KatCapps	1.0377182763089947
GMSteveTrammell	1.0194817788020112
BYHISGRACE64	1.0005598739052362
winegirl73	0.999640559921299
realdaveshelton	0.9983236586509217
iloanya1	0.9954522557761832
sasha_a_fox	0.9909006438632538
StopNuclearWar	0.984241178472708
Flewbys	0.9500291138191259
MrStinkFingers	0.9473652774647183
TheMorningSpew	0.9444548971970855
LibertyNews1776	0.9300589714804695
gregontuck	0.9238465946040774
MalePocahontas	0.9154124642290639
MikeSpangenberg	0.915200153876913
Howl131	0.9121093703637071
DinduNuffinn	0.9111509594144642
Anomaly100	0.9024632169286285
PizzaPartyBen	0.9009104018496393
Bakari_Sellers	0.8995784813133753
JarredWXII	0.8988837285865251
Trumpr4u	0.8879481100040578
jenilynn1001	0.8839329111556347
leahmcelrath	0.8836983598538625
Rawr_is_me79	0.8805970801783349
BaburRealer	0.8791902436953604
DarlingEbony	0.8790108665115283
645ciDIVA	0.8727386361119401
MaryCaitlinByrd	0.8707376766468714
IBJIYONGI	0.8664537828511177
Jen_Marden	0.8629857167276126
basedmattforney	0.8515090828924866
Blklivesmatter	0.8396903187665383
MichelleKOrts10	0.8390612612557848
fher5111	0.8354660291573668
bitcoinr5111	0.8331533978042014
VictorLicata1	0.8312816075758417
Ash_Bash23	0.8289985643573464
ibr_ksa	0.8229436132670481
KLSouth	0.8221957491384391
g00gl5111	0.8204226643603613
CarolynBruckTV	0.8155137481083672
HandShakeVanc	0.8149021343181393
Tuniekc	0.8141889719746748
OccupareMissio	0.8128224195887513
NeilTurner_	0.8096653520801788
ViciTrue	0.8085483743867694
Just_a_Texan	0.8060829887418565
WestLATrump	0.8004338316424597
GreenJaneMann	0.7903111805548594
workersworld	0.7900367724912895
langstonwertzjr	0.7879022905737029
rousseau_ist	0.783239511880977
marklar1969	0.7774452884613561
tigervsmonkey	0.7712355386076246
tommiesunshine	0.7707111804607424
Hardline_Stance	0.7702051526953659
Black_Intifada	0.7680564472895122
1942bs	0.7656481087080831
OliMauritania	0.7636880215846236
UTHornsRawk	0.7599697504960229
occupytheport	0.7592178776484343
BrianaReports	0.758980447983827
rodimusprime	0.7589612946061026
lollicakesFL	0.7558436606192062
Charlotte_Five	0.7537543679359141
society_society	0.7509197731338754
yobynnad1127	0.742107415805319
chriscford	0.7413296875959551
DivintyMary	0.739847998455848
HJovey	0.7392684213520949
JB101_	0.7326030431805358
StopStopHillary	0.7296436882323237
MzDivah67	0.7265129592332065
skepticalbrotha	0.7239524456307496
granny_st	0.7231693485820223
MrsStinkFingers	0.7064868455483316
Biloximeemaw	0.7046646164290011
davonmagwood	0.7011354141505411
somniac8	0.6996155904252901
bad_bad_bernie	0.6945405709797676
ChristianCalls1	0.6884504813456134
Lianammd	0.6862541792177258
Bohemianmoon	0.6847018438903236
BLMNYC	0.6709022301444922
MoJohn8510	0.6682089230491968
HuntedHorse	0.6670699361960314
dellmhamilton	0.666876326002191
Run_IsHere	0.6651035138576727
PersonalEscrito	0.663236077122472
AbeFroman	0.6627726504764808
ssmithwbtv	0.6610919860161819
AishaThinker	0.6561437243943252
IGD_News	0.6558517671542753
marymad	0.6543798283035004
Jequal_	0.654351919431245
Vallmeister	0.6481250900545337
RoninMemes	0.6480294163074456
lordxmen2k	0.6476643415269967
triciacotham	0.6458778859251704
Phin_MacCool	0.6280784158102408
Majeo0	0.6232501106669674
FeministRainbow	0.6186153561568721
Ma1973sk	0.6143719431871832
kemba722	0.6122023582257812
dannysuschrist	0.6103805012641903
AnonCopWatch	0.5991527433230677
ReporterFaith	0.5982066883486341
pambesteder	0.5973764245044144
Customer_49	0.5947946931312964
ChuckRoss33	0.594479899031644
0_Canada	0.5940765912012259
hoods4justice	0.5920864016368785
mkues65	0.5913280739174083
CameronMenefee	0.5898931145421755
egrattan	0.5876861007729508
Amir2Real	0.5787845285910626
Virginia_Girl57	0.5761875125390514
LibsNoFun	0.5755820122555589
Craftmastah	0.5732876090848247
Writeonright	0.5713912587354852
michstepstone	0.5653871121984604
sheryltee_	0.5650160199244265
G6throughF5	0.5648985471215157
330Kingish	0.5632072089582612
girlsugar	0.560471387034186
AnonymousRednek	0.5604020696310461
gotapointtomake	0.5589181010063348
StlGal_36	0.5551816587852976
PMgeezer	0.5544087745913209
lf3salute	0.5533272274784722
stocktrader_gai	0.5508905319022754
HannaFlint	0.5483020532239349
Angummm_	0.5442749384280154
KenyaWrightBook	0.5439311928335926
ReiaChapmanMSW	0.5424361521004659
_Teufelshunde	0.5384496817124316
iChrisLehman	0.5382934911983182
CROWENATION2016	0.5344254565753399
champagnemurphy	0.5338791448557162
clanton_jim	0.5338151093337191
Mike_USPatriot	0.5331917431667265
avanconia	0.5331726574163761
ragad_algamdee	0.5325000000000001
ACSpollen	0.530634179666533
jpegjoshua	0.5286481551164154
crazylary51	0.5254125077163297
DerenicByrd	0.5181862111521085
LexisTV	0.5153820652565193
freepressclt	0.5147924517293798
WLTX	0.5131249226159981
WFAE	0.5111272343356432
thepamsullivan	0.5096384289361908
property1	0.5059015433919037
MichelleHux	0.5031270366600593
FrogaldTrump	0.5003252935339939
jeffkatzshow	0.5001487083433181
nowarbtclasswar	0.49964200130907394
SaltPotatoes	0.4994994740065298
KEverhard	0.4989799952295882
georgejoseph94	0.4978478149149145
MearaLyons	0.4950953414833172
AnitaDWhite	0.49446285251584177
abroshar	0.48835676931779987
JessKMillerEDU	0.4878895517385827
SirJones__	0.48525665105946936
Ward4Anderson	0.48420524814815163
LiberalMomma	0.48384041791305776
Prof_Alison	0.48213933303431034
Vet4Trump2016	0.4819978353033907
Doug_McDonnell	0.4819902623407777
RancidNews1	0.4816937163941106
JennJacques	0.48083501630852465
ShowUp4RJ	0.47862696716580927
bellwak	0.4767090641671057
WRAL	0.475342663119788
TeamTrumpNC	0.47429770597831594
Marc_Smash	0.47176684837168775
JimDalrympleII	0.47159679060028126
TrumpinIndiana	0.47109465646872606
thehoracetowns	0.46951881077544566
MakeItPlain	0.4694522086900932
Desert2theSea	0.4627967940765768
PCsBeard	0.46219018961156205
luasol38	0.45894920980017617
carlawinston5	0.45819578673123407
LAPeoplesMedia	0.4562518576339123
jbrownedianis	0.4547960523099971
MONAKatOILS	0.4525799363819288
ILoveMyWife0007	0.4520522050121665
BrotherJR76	0.45159485503219626
EjHirschberger	0.45015890257747954
katie_levans	0.44971324475461805
elaineprettyeye	0.4486793402790371
Rabidtwinkie77	0.4473969399372934
2LiveUnchained	0.44730241425520334
joebennett4321	0.44505760711159104
SonofLiberty357	0.44487921534722824
EJLandwehr	0.4448213203680878
FinAMacCool	0.4440317936102016
AmandaBazemore	0.44263107160183046
sonjay	0.4405291155435185
howdidyouwakeup	0.4337374808300216
Parsifalssister	0.4336985371197725
_iAmRoyal	0.4325649053830466
SheSeauxSaditty	0.4325119181424792
KGBVeteran	0.4317441097077738
crazypastor	0.4316735882243379
LuckaMucka	0.43164945930350473
Occupied_Air	0.43134690250872226
bosnianglilly	0.4306348558515229
Bud_Doggin	0.4298786480909892
lslamIsTrash	0.4295555282271793
pastorrere	0.42944514068375605
FreedomNews_	0.42895688502161594
GOPRulesInOHIO	0.42878857571226114
BlackLivesMpls	0.4286856919460363
Tellall2012	0.4285723933252151
LadyAodh	0.42656228389883755
OpDarrienHunt	0.4240826122764892
aimministries38	0.4238972753401383
reneeepona	0.42382033626893423
marlenbodden	0.42378170816416577
WNCN	0.4229806928506587
rtyson82	0.42202230246156797
Big6domino	0.41940040392749095
kidnoble	0.4192431406997163
TWCNewsILM	0.41916666666666674
reaDonaldTrump	0.41703626485374
redostoneage	0.4149719306740083
zappin_liberals	0.41269555593916557
CHEVYRYDA215	0.4126231799829527
DerrickLemos	0.4119966688949576
arcadewildfire	0.4092322753254915
TheValuesVoter	0.4079189487023383
darkuniverse11	0.4019193629439645
DrTGIF	0.40175941793867015
BernCalifornia	0.4013135901242614
Its_Reece	0.40036980951798895
JaynePenelope	0.3992447919020715
reallyo1	0.3983381241620386
SophiaLamar1	0.397482450615852
jmo201	0.3971894884345844
mckelvey_ian	0.3967330350873117
WealthyPeasant	0.39508269712753896
wendyvoss	0.3941508406778662
mcpupperson	0.39276064401529986
Tonys_Rant	0.3925390885368073
PoliticalAnt	0.3923204640975013
joanneagnes25	0.3911529614836783
RightInRaleigh	0.3891347320078048
maryzimnik	0.38888249947843145
Animals4Bernie	0.38859396768088306
rolandsmartin	0.38463898017443837
OldSaukRiver	0.3842842311360194
KandiRider	0.38335247475057876
KarenDoe50	0.3832206823705314
RickCanton	0.38320112636261955
MOVEprofPHD	0.3823996219867811
TXIconoclast	0.38231916943412536
Kek_Magician	0.380893605043537
OLAASM	0.3804177069699588
ExposeHillary	0.37994140923465963
TheNiggaChurch	0.3779163329359875
cathyspartanj	0.3772193863514377
JudiGatson	0.37623428586812335
Floweredbreeze	0.37589623952725587
trumpr511	0.37561639199264274
sevenish	0.37514488088198594
PeteKaliner	0.3748829466845368
mstearne	0.37392437634040093
EvrythingsaNail	0.3733973905895349
FlynnShawn	0.3732505042781206
OneCopaceticCAT	0.3712348117419681
StacyBrewer18	0.3703886591879261
ChicagoRising	0.3703596347655922
TheDailyDish2	0.37004915948897
DeplorableMJ	0.3698963330271514
jonathanjewel	0.36925738091546273
shazza_razza	0.3681544350837107
AJerseyGirlYall	0.36634395044302653
nihonmama	0.3662934871419212
jjauthor	0.36615219067917376
PoloT_TreyG	0.3645754342071277
mmashcat	0.3639798790292364
TessFowler	0.36361076306317686
missypeppers	0.3627629848511231
LisaHarris8601	0.362467826317999
rchrdgrvs	0.36062616982068413
CharlieMBrownX	0.36056559148774814
From_Nothing	0.35996379903267073
OnlyTruthReign	0.3598073481683931
runningforpizza	0.3595618046054382
SumOfChoices	0.359057724322835
imsweetleaf	0.3590503790105076
BeanfromPa	0.35895153150164644
TPSurvivors	0.35866978257736043
WhitestRabbit_	0.3584936614783105
InTheseTweets	0.35803977953366817
CohenBurstein	0.35764091621868077
jchaltiwanger	0.3576020167410902
akemor	0.3557736388014537
PubPolHist	0.3552896459948485
natethegoat_	0.3545647716613225
sumbodysbabygrl	0.3536292068723199
Al_Gorelioni	0.353599839052084
parkerlewisftw	0.35311517613598875
SincerelyKahn	0.35270378702605487
justin_kanew	0.3522119538647617
leewhyt	0.35201298701298706
SheeitDawg	0.35151241604645656
DBruton10	0.3509470189745511
pinkpanorama	0.3506952286351981
SSparklesDaily	0.3498513737922706
Just2Opine	0.34908005291559474
youeatcake	0.3485649818876312
lindseymariee__	0.3477053050336476
andyok	0.3474690766605849
RadixJournal	0.34646135948630385
annieayersx	0.34547008425387327
IAmNotKeyonce	0.3453610724919758
Fiorentina5	0.34217269982046095
NoSurrender357	0.3398950823393868
timboconqueso	0.3394073558176458
SweetFreedom29	0.3384527385070891
100PercFEDUP	0.3361917234210011
AFRICANAMERICA1	0.33592740116962977
jada4583	0.3357472981697947
sergiotovar	0.3348317668853108
misslori	0.3346855882703851
TrumpSupport13	0.33457397484286155
essdotX	0.33358805853178414
bearzus	0.3331477838238328
loumoore12	0.33074719669507247
Amstrix1	0.33065056304095797
Mocha__Frappe	0.33031154370080085
MEGATRON_1488	0.33027757988731565
Milosobeselover	0.3300390089047318
SieShelled	0.3290876138727699
search4swag	0.3288331774497908
JPaulWSOC9	0.32822068122802683
carrerapulse	0.3276414244300787
LivingOnChi	0.32717914685303384
Asolution4USA	0.3269745456420897
BlackVoice4u	0.32564155323834937
SpecialKMB1969	0.32546749746392234
delaneypv15	0.3250594386029645
lost_tribe_7000	0.3244599652605196
Trump_pc_madnes	0.3235172678136907
dizzycatdesign	0.32323195054725284
LOL_Donkaments	0.32318493023656014
DasPooch77	0.32298054683760863
CivicEducators	0.31876170590185615
IndeChic47	0.31657895825720467
heligkrig	0.3145392695062905
AmericasDouche	0.3145140164754653
TrumpsterTrumpy	0.3142150549292603
culturejedi	0.31360647897751837
kieraclem1	0.31322326718845234
HSHToria	0.3131786699253296
ReadMy2Lips	0.31282528479099236
LMM1952	0.31162656174898273
nativeone	0.3112922380320211
FMSupreme	0.3112845907889093
AbuSumayyah100	0.31085127391068845
AngPiazza	0.3103227025379236
Cherrieyes	0.3091682927812116
mgremb	0.30903068170303727
KaydeeKing	0.3086509612964239
ThirtyBirdy	0.308568556669758
WarWomensRights	0.30638584578064904
anthonycasey2	0.30560173148168823
bannerite	0.3054168566692807
Spawgremk	0.3047531185091382
GeneralNikkiX	0.3046241000718417
Fresh_Flames1	0.3041704074875824
PinkCottonMom	0.30320032596804686
_ReMona	0.3027093878597529
CelebrateTheWin	0.30120709519225186
jamesradecki	0.3008771671333972
uniqueloves	0.3008561102164057
justinjm1	0.3006901958377774
smoketinged	0.2998943569388931
MissJupiter1957	0.2990792381191333
LiberalTrash08	0.29858801960722786
raskus1	0.29851548584420995
Anncostanza1	0.2979556229655413
RealDonald4Pres	0.29680930249529336
DotDillon2	0.29644172064473656
Billright50	0.29615670427273755
elektrosoundwav	0.296129286614914
MsElectLadyKim	0.2961255520136747
taydark_77	0.2955497739692321
brenz1	0.2954461467316093
april_ardell	0.2951466770401005
gs777gs777	0.2949248399371117
KnucklDraginSam	0.29465635516277405
_blackintellect	0.29444217936482014
sgtbetsysmith	0.29432904219254885
BornTaLEAD	0.293798932658624
JoLissa13	0.29361203345189313
AbhishekPrtp	0.29352371647121445
HangEmHigh69	0.2932289002021242
ChantaBSN	0.2931762622222418
Larell718	0.2924224685333968
c_smith52	0.2922831857713101
mrslitebrite	0.29177412856691043
C_Grif_7272	0.2910495426583042
iRhysTay	0.2906673839597558
FionaAdorno	0.29057100816714804
amychiou	0.29046556332183016
kristinrawls	0.2898619629774073
Furrystoat	0.2894820477975635
bdavis06516	0.28844814687553444
ScotForLiberty	0.2883932250249647
thepoliticalcat	0.2881250000000001
FACTvsIGNORANCE	0.2879737559976357
HERMCRAZIE21	0.2875578768224649
BLMTerrorist	0.2873007300332988
knownhaha_	0.28713520486816313
DANEgerus	0.28680909281326583
AlbionAwakes	0.2866921841018215
ALGANCTNwx	0.28665638422936446
blackdeplorable	0.2862103816217164
TheDailyBail	0.2861421072850535
nysrene	0.2854716998286261
AliveInHistory	0.2853907636925015
BienSur_JeTaime	0.2852421647352328
meckcommish	0.284786624886577
Trumpwall2016	0.28464809840585314
astridtv1	0.2844910056767656
RhiFionn	0.2843695370498409
kat8387	0.2828239306901998
maglev19	0.2827785932091661
oshima9	0.28257849867249984
datrumpnation1	0.2824230200210013
SeaDimon	0.28235714285714286
rachaelmilla	0.2818466079904574
trumpkin007	0.280493408807916
ToddBohannon	0.2804817813934567
GeNes1S21	0.2797172318123309
Juliet777777	0.27941857008663273
pinksugar61	0.2789375521684213
LadyInfidels	0.2787182718656819
PettyIdol	0.2786241889465795
servachristi	0.2779228141625026
kendrick38	0.2777342175922193
rebelinsomniac	0.2775
4SouthernValues	0.2775
ExquiZiteBeauty	0.2775
DeepSouthProud	0.27746702091427
CathyTo47590555	0.27704361830106317
6bird4	0.2769347311870922
BlankAlwaysWins	0.27590821979072877
Trump4NC	0.27510682681278575
DarbyKathleen	0.2743695440335886
K1ngMN	0.27408130492324045
BlackSoulFood	0.27372700711766673
thebacch	0.27351866642953937
ShakariSBriggs	0.27324449622685276
jenn976	0.2729794835193666
EuroAmericans	0.27272768725295926
ObfuscateClear	0.2726084549648877
TravHeem	0.27236335166914627
cciedotnyc	0.27179832904323503
YolianFOX46	0.2714403993411853
JRS4bama	0.2713580531207692
SoLovelynAmazin	0.2708326102294466
joemacare	0.27023352228532327
WrobStv	0.2701784282301092
DeannaChristia9	0.26966701480408933
hotbeansmorgan	0.2693162613136119
melhartsell	0.26929009339421006
Real_Julz	0.2679303436431226
LoveForAll24	0.2679005980811323
oregon_girl3	0.26752981303020784
LuvlyLadyTrump	0.26719268767622695
4UrSpirit	0.26705256517236114
blessenkat	0.2669447444852573
Yellow_Chello_	0.2666939961799661
Decoder2	0.26649510343345384
ForMotionCreatv	0.2660091105251055
ranman09	0.26588032043454
Kandaki_Leigh	0.26577483297548304
RNRFlorida	0.2652004692439111
CrystalDempsey	0.2646745132958261
jane747	0.2639166538269072
TuesdayTells	0.2638595418750973
clayjohanson	0.2636778843360834
antidote925	0.2633257551165804
a_standal	0.26310460745045006
RickiRoma	0.26309144816795427
moream28	0.26275394657096995
restructures	0.26274622801475217
R4Randall1	0.26249387205911034
51_ross	0.2622164253691919
PunkyPaneteddo	0.26209767995956806
pennybishop16	0.2616504376860665
drewmistak	0.2609804975556527
Chris11962	0.26030624503339517
sullivan_bill	0.25957748601491204
Wolfiemann	0.2589260315143438
Divalizzous	0.2588395256329112
Walldo	0.25864131047387906
OPUS_Mag	0.2581047038525856
Ant__Smooth	0.2573079864061173
NolanHack	0.2569441028294802
Citizen_USA1	0.2567664519104702
NegusHamitic	0.25661224568410473
outspoken1138	0.25625000000000003
TammyKosiancic	0.25606972285058816
CParks777	0.2557683247001927
newstouse	0.255647682659768
SocialIssueNews	0.25491852474510074
DailyContessa	0.2544729273204616
DBHnBuckhead	0.254254616941452
Cleosbaby64	0.25413313180465913
busybusybees	0.2539616721002491
project10two	0.2537223693094792
berniewins2016	0.2533243436738888
JGibsonDem	0.2530952806875789
namirari	0.2530682220988244
clinton_wright	0.25280937024507466
lil_aristotle	0.25275534996077537
blackstarr412	0.25238925354409936
ish10040	0.25235531480374007
mirahwood	0.2523250191739963
TX_PatriotChick	0.25218165929606623
janingve	0.25214745967860686
MissKieraTeach	0.25198803341436726
Sol_Smilez	0.25197997530167027
DeplorableKGBJo	0.25192241670375404
BlackRevoltNews	0.2518777225968995
charlotteagenda	0.2515497436707028
urarowdy1	0.2514939770782446
bernhard2016	0.2512475042895029
Conservative220	0.2506680879065441
therealbakari	0.25011105545833984
kinsman59	0.25005610815245444
DianaSpatz	0.24987688081286685
Tksailor	0.24981068387143457
JaeCreitch	0.24913166846459733
NewNatTurner	0.24852153113109454
goblackcentral	0.2484677370598971
2ANow	0.2481109505952835
10thAmendment	0.24800157681738466
wthisagigawatt	0.2472704179119563
Vayhi	0.24705841484584462
Wicked_Womanist	0.24697782605217167
Shimmyfab	0.24692558528428096
Defund_DC	0.24632227697500925
le_Kampf	0.24559142962025027
LaRubes	0.24526565279308338
Tinasvue	0.24525291983542163
sercharlie	0.24503210838081618
Just666god	0.24498841054271053
TWCNewsTriad	0.2449571927234914
soulonice13	0.24455536017963728
JaniceMontalto	0.24428228021978027
EnvyMeGreatly	0.2441495775729647
SmartGal4Trump	0.24393802829889216
K_L_W_3	0.2436743468527185
fergusonstream1	0.24365837283471303
Griffith0711	0.24344981139885774
_kim37	0.24261857118285854
UHaverbeck	0.24256000750258555
New_England_	0.24250168152605278
pingponglol22	0.2421191896153539
Jackcoall	0.2418609288375112
FILLMOE4LIFE	0.2415233972348289
xxdoomsiexx	0.24112663501355813
KKoterwski	0.24092799653890018
BabuBhatt5	0.24084952726316866
g8r84	0.24063833049915292
harleygrl3465	0.2405537641267991
PragObots	0.2401957173911483
mike_smith267	0.23972222222222228
NorBdelta	0.23925245075567883
Rambeling	0.23822288481234577
HillaryLostMe	0.23761667618613275
tyasiadanyel	0.23741191105592527
_Malikalovess	0.2372158185321438
Blackinthe416	0.23718827463612197
just4funpolitic	0.23714521123751192
AbsolutLIBRA	0.23696427422547583
AditiJuneja3	0.23671788275712596
jamespickard40	0.23640826719108357
One1Libertarian	0.23636516393661777
Starseed52	0.23634415239961912
abjrphd	0.2363423787913164
RaleighReporter	0.2362685125480884
resedajohn	0.23565453258406818
johnvmoore	0.23550292874720724
steelerfan6rngs	0.23532223967269977
RobertMackey	0.23518443584287335
DavidPontious	0.2350207424781958
mattydubswack	0.23487730549989239
my2cnz	0.23428308552722243
rbbcha	0.23420635175938898
downbyseashore	0.2339013893839189
BernieOrBustLA	0.23366215057560785
MortimersHole	0.2335196353950295
KimMoor20918476	0.23336235827771612
Libertenior	0.23294554441773474
QueenKafirBitch	0.23275982337441914
sherriadele_143	0.2327596402840575
millennialviews	0.232470328456457
KentuckyBlacc	0.23233273908637503
BmoreBloc	0.23217187235288594
laurapcd1	0.23157466238258811
carlalykins	0.2312508925744643
missfayedc	0.23122876314551066
Backstorymom1	0.23114819760116906
